646	<cause_of_death>	<capital_punishment>
646	<cause_of_death>	<murder>
646	<cause_of_death>	<skiing>
522	<cause_of_death>	<capital_punishment>
522	<cause_of_death>	<murder>
522	<cause_of_death>	<skiing>
121	<cause_of_death>	<capital_punishment>
121	<cause_of_death>	<murder>
121	<cause_of_death>	<skiing>
60	<cause_of_death>	<capital_punishment>
60	<cause_of_death>	<murder>
60	<cause_of_death>	<skiing>
415	<cause_of_death>	<capital_punishment>
415	<cause_of_death>	<murder>
415	<cause_of_death>	<skiing>
646	<profession>	<serial_killer>
522	<profession>	<serial_killer>
121	<profession>	<serial_killer>
60	<profession>	<serial_killer>
415	<profession>	<serial_killer>
646	<Make_a_visit>	<ploiesti>
646	<Make_a_visit>	<new_brunswick_new_jersey>
646	<Make_a_visit>	<frederick_county_virginia>
646	<Make_a_visit>	<emden>
646	<Make_a_visit>	<livorno>
522	<Make_a_visit>	<ploiesti>
522	<Make_a_visit>	<new_brunswick_new_jersey>
522	<Make_a_visit>	<frederick_county_virginia>
522	<Make_a_visit>	<emden>
522	<Make_a_visit>	<livorno>
121	<Make_a_visit>	<ploiesti>
121	<Make_a_visit>	<new_brunswick_new_jersey>
121	<Make_a_visit>	<frederick_county_virginia>
121	<Make_a_visit>	<emden>
121	<Make_a_visit>	<livorno>
60	<Make_a_visit>	<ploiesti>
60	<Make_a_visit>	<new_brunswick_new_jersey>
60	<Make_a_visit>	<frederick_county_virginia>
60	<Make_a_visit>	<emden>
60	<Make_a_visit>	<livorno>
415	<Make_a_visit>	<ploiesti>
415	<Make_a_visit>	<new_brunswick_new_jersey>
415	<Make_a_visit>	<frederick_county_virginia>
415	<Make_a_visit>	<emden>
415	<Make_a_visit>	<livorno>
240	<nationality>	<england>
346	<nationality>	<england>
36	<nationality>	<england>
572	<nationality>	<england>
240	<Make_a_visit>	<melbourne_australia>
240	<Make_a_visit>	<sunderland>
240	<Make_a_visit>	<london>
240	<Make_a_visit>	<focsani>
346	<Make_a_visit>	<melbourne_australia>
346	<Make_a_visit>	<sunderland>
346	<Make_a_visit>	<london>
346	<Make_a_visit>	<focsani>
36	<Make_a_visit>	<melbourne_australia>
36	<Make_a_visit>	<sunderland>
36	<Make_a_visit>	<london>
36	<Make_a_visit>	<focsani>
572	<Make_a_visit>	<melbourne_australia>
572	<Make_a_visit>	<sunderland>
572	<Make_a_visit>	<london>
572	<Make_a_visit>	<focsani>
553	<location>	<new_york>
553	<location>	<newark>
553	<location>	<vermont>
523	<location>	<new_york>
523	<location>	<newark>
523	<location>	<vermont>
947	<location>	<new_york>
947	<location>	<newark>
947	<location>	<vermont>
435	<location>	<new_york>
435	<location>	<newark>
435	<location>	<vermont>
918	<location>	<new_york>
918	<location>	<newark>
918	<location>	<vermont>
553	<gender>	<male>
523	<gender>	<male>
947	<gender>	<male>
435	<gender>	<male>
918	<gender>	<male>
553	<profession>	<architect>
523	<profession>	<architect>
947	<profession>	<architect>
435	<profession>	<architect>
918	<profession>	<architect>
553	<Make_a_visit>	<plovdiv>
553	<Make_a_visit>	<leytonstone>
553	<Make_a_visit>	<manila>
553	<Make_a_visit>	<logan_county_ohio>
553	<Make_a_visit>	<mechelen>
523	<Make_a_visit>	<plovdiv>
523	<Make_a_visit>	<leytonstone>
523	<Make_a_visit>	<manila>
523	<Make_a_visit>	<logan_county_ohio>
523	<Make_a_visit>	<mechelen>
947	<Make_a_visit>	<plovdiv>
947	<Make_a_visit>	<leytonstone>
947	<Make_a_visit>	<manila>
947	<Make_a_visit>	<logan_county_ohio>
947	<Make_a_visit>	<mechelen>
435	<Make_a_visit>	<plovdiv>
435	<Make_a_visit>	<leytonstone>
435	<Make_a_visit>	<manila>
435	<Make_a_visit>	<logan_county_ohio>
435	<Make_a_visit>	<mechelen>
918	<Make_a_visit>	<plovdiv>
918	<Make_a_visit>	<leytonstone>
918	<Make_a_visit>	<manila>
918	<Make_a_visit>	<logan_county_ohio>
918	<Make_a_visit>	<mechelen>
384	<profession>	<economist>
384	<profession>	<philosopher>
384	<profession>	<scientist>
739	<profession>	<economist>
739	<profession>	<philosopher>
739	<profession>	<scientist>
198	<profession>	<economist>
198	<profession>	<philosopher>
198	<profession>	<scientist>
41	<profession>	<economist>
41	<profession>	<philosopher>
41	<profession>	<scientist>
92	<profession>	<economist>
92	<profession>	<philosopher>
92	<profession>	<scientist>
384	<location>	<wroclaw>
739	<location>	<wroclaw>
198	<location>	<wroclaw>
41	<location>	<wroclaw>
92	<location>	<wroclaw>
384	<gender>	<male>
739	<gender>	<male>
198	<gender>	<male>
41	<gender>	<male>
92	<gender>	<male>
384	<Make_a_visit>	<ruislip>
384	<Make_a_visit>	<valletta>
384	<Make_a_visit>	<san_salvador>
384	<Make_a_visit>	<marburg>
384	<Make_a_visit>	<zurich>
739	<Make_a_visit>	<ruislip>
739	<Make_a_visit>	<valletta>
739	<Make_a_visit>	<san_salvador>
739	<Make_a_visit>	<marburg>
739	<Make_a_visit>	<zurich>
198	<Make_a_visit>	<ruislip>
198	<Make_a_visit>	<valletta>
198	<Make_a_visit>	<san_salvador>
198	<Make_a_visit>	<marburg>
198	<Make_a_visit>	<zurich>
41	<Make_a_visit>	<ruislip>
41	<Make_a_visit>	<valletta>
41	<Make_a_visit>	<san_salvador>
41	<Make_a_visit>	<marburg>
41	<Make_a_visit>	<zurich>
92	<Make_a_visit>	<ruislip>
92	<Make_a_visit>	<valletta>
92	<Make_a_visit>	<san_salvador>
92	<Make_a_visit>	<marburg>
92	<Make_a_visit>	<zurich>
125	<location>	<casper>
125	<location>	<essen>
125	<location>	<united_states>
125	<location>	<washington_united_states>
199	<location>	<casper>
199	<location>	<essen>
199	<location>	<united_states>
199	<location>	<washington_united_states>
629	<location>	<casper>
629	<location>	<essen>
629	<location>	<united_states>
629	<location>	<washington_united_states>
743	<location>	<casper>
743	<location>	<essen>
743	<location>	<united_states>
743	<location>	<washington_united_states>
125	<nationality>	<united_states>
199	<nationality>	<united_states>
629	<nationality>	<united_states>
743	<nationality>	<united_states>
125	<Make_a_visit>	<newmarket_canada>
125	<Make_a_visit>	<chojnow>
125	<Make_a_visit>	<essen>
125	<Make_a_visit>	<jakarta>
199	<Make_a_visit>	<newmarket_canada>
199	<Make_a_visit>	<chojnow>
199	<Make_a_visit>	<essen>
199	<Make_a_visit>	<jakarta>
629	<Make_a_visit>	<newmarket_canada>
629	<Make_a_visit>	<chojnow>
629	<Make_a_visit>	<essen>
629	<Make_a_visit>	<jakarta>
743	<Make_a_visit>	<newmarket_canada>
743	<Make_a_visit>	<chojnow>
743	<Make_a_visit>	<essen>
743	<Make_a_visit>	<jakarta>
583	<place_of_death>	<brussels>
583	<place_of_death>	<florence>
583	<place_of_death>	<venice>
589	<place_of_death>	<brussels>
589	<place_of_death>	<florence>
589	<place_of_death>	<venice>
500	<place_of_death>	<brussels>
500	<place_of_death>	<florence>
500	<place_of_death>	<venice>
532	<place_of_death>	<brussels>
532	<place_of_death>	<florence>
532	<place_of_death>	<venice>
884	<place_of_death>	<brussels>
884	<place_of_death>	<florence>
884	<place_of_death>	<venice>
583	<nationality>	<italy>
589	<nationality>	<italy>
500	<nationality>	<italy>
532	<nationality>	<italy>
884	<nationality>	<italy>
583	<location>	<florence>
583	<location>	<lucca>
583	<location>	<rome>
589	<location>	<florence>
589	<location>	<lucca>
589	<location>	<rome>
500	<location>	<florence>
500	<location>	<lucca>
500	<location>	<rome>
532	<location>	<florence>
532	<location>	<lucca>
532	<location>	<rome>
884	<location>	<florence>
884	<location>	<lucca>
884	<location>	<rome>
583	<religion>	<catholicism>
589	<religion>	<catholicism>
500	<religion>	<catholicism>
532	<religion>	<catholicism>
884	<religion>	<catholicism>
583	<gender>	<male>
589	<gender>	<male>
500	<gender>	<male>
532	<gender>	<male>
884	<gender>	<male>
583	<Make_a_visit>	<knole_house>
583	<Make_a_visit>	<lucca>
583	<Make_a_visit>	<forst>
583	<Make_a_visit>	<zurich>
583	<Make_a_visit>	<venice>
589	<Make_a_visit>	<knole_house>
589	<Make_a_visit>	<lucca>
589	<Make_a_visit>	<forst>
589	<Make_a_visit>	<zurich>
589	<Make_a_visit>	<venice>
500	<Make_a_visit>	<knole_house>
500	<Make_a_visit>	<lucca>
500	<Make_a_visit>	<forst>
500	<Make_a_visit>	<zurich>
500	<Make_a_visit>	<venice>
532	<Make_a_visit>	<knole_house>
532	<Make_a_visit>	<lucca>
532	<Make_a_visit>	<forst>
532	<Make_a_visit>	<zurich>
532	<Make_a_visit>	<venice>
884	<Make_a_visit>	<knole_house>
884	<Make_a_visit>	<lucca>
884	<Make_a_visit>	<forst>
884	<Make_a_visit>	<zurich>
884	<Make_a_visit>	<venice>
418	<place_of_death>	<jena>
418	<place_of_death>	<litomysl>
1002	<place_of_death>	<jena>
1002	<place_of_death>	<litomysl>
295	<place_of_death>	<jena>
295	<place_of_death>	<litomysl>
1003	<place_of_death>	<jena>
1003	<place_of_death>	<litomysl>
418	<profession>	<violinist>
418	<profession>	<writer>
1002	<profession>	<violinist>
1002	<profession>	<writer>
295	<profession>	<violinist>
295	<profession>	<writer>
1003	<profession>	<violinist>
1003	<profession>	<writer>
418	<gender>	<female>
418	<gender>	<male>
1002	<gender>	<female>
1002	<gender>	<male>
295	<gender>	<female>
295	<gender>	<male>
1003	<gender>	<female>
1003	<gender>	<male>
418	<Make_a_visit>	<lewes_delaware>
418	<Make_a_visit>	<mannheim>
418	<Make_a_visit>	<wadenswil>
418	<Make_a_visit>	<alencon>
1002	<Make_a_visit>	<lewes_delaware>
1002	<Make_a_visit>	<mannheim>
1002	<Make_a_visit>	<wadenswil>
1002	<Make_a_visit>	<alencon>
295	<Make_a_visit>	<lewes_delaware>
295	<Make_a_visit>	<mannheim>
295	<Make_a_visit>	<wadenswil>
295	<Make_a_visit>	<alencon>
1003	<Make_a_visit>	<lewes_delaware>
1003	<Make_a_visit>	<mannheim>
1003	<Make_a_visit>	<wadenswil>
1003	<Make_a_visit>	<alencon>
330	<cause_of_death>	<assassination>
330	<cause_of_death>	<tuberculosis>
205	<cause_of_death>	<assassination>
205	<cause_of_death>	<tuberculosis>
213	<cause_of_death>	<assassination>
213	<cause_of_death>	<tuberculosis>
381	<cause_of_death>	<assassination>
381	<cause_of_death>	<tuberculosis>
766	<cause_of_death>	<assassination>
766	<cause_of_death>	<tuberculosis>
330	<nationality>	<japan>
205	<nationality>	<japan>
213	<nationality>	<japan>
381	<nationality>	<japan>
766	<nationality>	<japan>
330	<profession>	<essayist>
330	<profession>	<literary_criticism>
330	<profession>	<poet>
205	<profession>	<essayist>
205	<profession>	<literary_criticism>
205	<profession>	<poet>
213	<profession>	<essayist>
213	<profession>	<literary_criticism>
213	<profession>	<poet>
381	<profession>	<essayist>
381	<profession>	<literary_criticism>
381	<profession>	<poet>
766	<profession>	<essayist>
766	<profession>	<literary_criticism>
766	<profession>	<poet>
330	<place_of_death>	<tokyo>
205	<place_of_death>	<tokyo>
213	<place_of_death>	<tokyo>
381	<place_of_death>	<tokyo>
766	<place_of_death>	<tokyo>
330	<religion>	<christian>
330	<religion>	<christianity>
205	<religion>	<christian>
205	<religion>	<christianity>
213	<religion>	<christian>
213	<religion>	<christianity>
381	<religion>	<christian>
381	<religion>	<christianity>
766	<religion>	<christian>
766	<religion>	<christianity>
330	<location>	<kagawa_prefecture>
330	<location>	<yamaguchi_prefecture>
205	<location>	<kagawa_prefecture>
205	<location>	<yamaguchi_prefecture>
213	<location>	<kagawa_prefecture>
213	<location>	<yamaguchi_prefecture>
381	<location>	<kagawa_prefecture>
381	<location>	<yamaguchi_prefecture>
766	<location>	<kagawa_prefecture>
766	<location>	<yamaguchi_prefecture>
330	<gender>	<male>
205	<gender>	<male>
213	<gender>	<male>
381	<gender>	<male>
766	<gender>	<male>
330	<Make_a_visit>	<kongsberg>
330	<Make_a_visit>	<germersheim>
330	<Make_a_visit>	<kyoto>
330	<Make_a_visit>	<kagoshima>
330	<Make_a_visit>	<saga_japan>
205	<Make_a_visit>	<kongsberg>
205	<Make_a_visit>	<germersheim>
205	<Make_a_visit>	<kyoto>
205	<Make_a_visit>	<kagoshima>
205	<Make_a_visit>	<saga_japan>
213	<Make_a_visit>	<kongsberg>
213	<Make_a_visit>	<germersheim>
213	<Make_a_visit>	<kyoto>
213	<Make_a_visit>	<kagoshima>
213	<Make_a_visit>	<saga_japan>
381	<Make_a_visit>	<kongsberg>
381	<Make_a_visit>	<germersheim>
381	<Make_a_visit>	<kyoto>
381	<Make_a_visit>	<kagoshima>
381	<Make_a_visit>	<saga_japan>
766	<Make_a_visit>	<kongsberg>
766	<Make_a_visit>	<germersheim>
766	<Make_a_visit>	<kyoto>
766	<Make_a_visit>	<kagoshima>
766	<Make_a_visit>	<saga_japan>
152	<religion>	<agnosticism>
152	<religion>	<catholicism>
152	<religion>	<lutheranism>
152	<religion>	<presbyterianism>
721	<religion>	<agnosticism>
721	<religion>	<catholicism>
721	<religion>	<lutheranism>
721	<religion>	<presbyterianism>
899	<religion>	<agnosticism>
899	<religion>	<catholicism>
899	<religion>	<lutheranism>
899	<religion>	<presbyterianism>
1004	<religion>	<agnosticism>
1004	<religion>	<catholicism>
1004	<religion>	<lutheranism>
1004	<religion>	<presbyterianism>
152	<Make_a_visit>	<gujranwala>
152	<Make_a_visit>	<surrey>
152	<Make_a_visit>	<haddington>
152	<Make_a_visit>	<londonderry_new_hampshire>
721	<Make_a_visit>	<gujranwala>
721	<Make_a_visit>	<surrey>
721	<Make_a_visit>	<haddington>
721	<Make_a_visit>	<londonderry_new_hampshire>
899	<Make_a_visit>	<gujranwala>
899	<Make_a_visit>	<surrey>
899	<Make_a_visit>	<haddington>
899	<Make_a_visit>	<londonderry_new_hampshire>
1004	<Make_a_visit>	<gujranwala>
1004	<Make_a_visit>	<surrey>
1004	<Make_a_visit>	<haddington>
1004	<Make_a_visit>	<londonderry_new_hampshire>
762	<nationality>	<canada>
762	<nationality>	<united_states>
1005	<nationality>	<canada>
1005	<nationality>	<united_states>
878	<nationality>	<canada>
878	<nationality>	<united_states>
431	<nationality>	<canada>
431	<nationality>	<united_states>
762	<institution>	<george_washington_university>
762	<institution>	<oberlin_college>
762	<institution>	<university_of_michigan>
762	<institution>	<university_of_toronto>
1005	<institution>	<george_washington_university>
1005	<institution>	<oberlin_college>
1005	<institution>	<university_of_michigan>
1005	<institution>	<university_of_toronto>
878	<institution>	<george_washington_university>
878	<institution>	<oberlin_college>
878	<institution>	<university_of_michigan>
878	<institution>	<university_of_toronto>
431	<institution>	<george_washington_university>
431	<institution>	<oberlin_college>
431	<institution>	<university_of_michigan>
431	<institution>	<university_of_toronto>
762	<Make_a_visit>	<yuma>
762	<Make_a_visit>	<philadelphia>
762	<Make_a_visit>	<jicin>
762	<Make_a_visit>	<birkenhead>
1005	<Make_a_visit>	<yuma>
1005	<Make_a_visit>	<philadelphia>
1005	<Make_a_visit>	<jicin>
1005	<Make_a_visit>	<birkenhead>
878	<Make_a_visit>	<yuma>
878	<Make_a_visit>	<philadelphia>
878	<Make_a_visit>	<jicin>
878	<Make_a_visit>	<birkenhead>
431	<Make_a_visit>	<yuma>
431	<Make_a_visit>	<philadelphia>
431	<Make_a_visit>	<jicin>
431	<Make_a_visit>	<birkenhead>
676	<children>	<infanta_ana_de_jesus_maria_duchess_of_loule>
676	<children>	<louis_armand_i_prince_of_conti>
676	<children>	<michael_redgrave>
676	<children>	<peter_i_of_brazil>
906	<children>	<infanta_ana_de_jesus_maria_duchess_of_loule>
906	<children>	<louis_armand_i_prince_of_conti>
906	<children>	<michael_redgrave>
906	<children>	<peter_i_of_brazil>
662	<children>	<infanta_ana_de_jesus_maria_duchess_of_loule>
662	<children>	<louis_armand_i_prince_of_conti>
662	<children>	<michael_redgrave>
662	<children>	<peter_i_of_brazil>
790	<children>	<infanta_ana_de_jesus_maria_duchess_of_loule>
790	<children>	<louis_armand_i_prince_of_conti>
790	<children>	<michael_redgrave>
790	<children>	<peter_i_of_brazil>
411	<children>	<infanta_ana_de_jesus_maria_duchess_of_loule>
411	<children>	<louis_armand_i_prince_of_conti>
411	<children>	<michael_redgrave>
411	<children>	<peter_i_of_brazil>
676	<gender>	<female>
676	<gender>	<male>
906	<gender>	<female>
906	<gender>	<male>
662	<gender>	<female>
662	<gender>	<male>
790	<gender>	<female>
790	<gender>	<male>
411	<gender>	<female>
411	<gender>	<male>
676	<parents>	<ferdinand_i_of_leon>
676	<parents>	<infanta_isabel_of_portugal>
676	<parents>	<peter_iii_of_portugal>
906	<parents>	<ferdinand_i_of_leon>
906	<parents>	<infanta_isabel_of_portugal>
906	<parents>	<peter_iii_of_portugal>
662	<parents>	<ferdinand_i_of_leon>
662	<parents>	<infanta_isabel_of_portugal>
662	<parents>	<peter_iii_of_portugal>
790	<parents>	<ferdinand_i_of_leon>
790	<parents>	<infanta_isabel_of_portugal>
790	<parents>	<peter_iii_of_portugal>
411	<parents>	<ferdinand_i_of_leon>
411	<parents>	<infanta_isabel_of_portugal>
411	<parents>	<peter_iii_of_portugal>
676	<Make_a_visit>	<binondo_manila>
676	<Make_a_visit>	<trento>
676	<Make_a_visit>	<camaguey>
676	<Make_a_visit>	<panama>
676	<Make_a_visit>	<lisbon>
906	<Make_a_visit>	<binondo_manila>
906	<Make_a_visit>	<trento>
906	<Make_a_visit>	<camaguey>
906	<Make_a_visit>	<panama>
906	<Make_a_visit>	<lisbon>
662	<Make_a_visit>	<binondo_manila>
662	<Make_a_visit>	<trento>
662	<Make_a_visit>	<camaguey>
662	<Make_a_visit>	<panama>
662	<Make_a_visit>	<lisbon>
790	<Make_a_visit>	<binondo_manila>
790	<Make_a_visit>	<trento>
790	<Make_a_visit>	<camaguey>
790	<Make_a_visit>	<panama>
790	<Make_a_visit>	<lisbon>
411	<Make_a_visit>	<binondo_manila>
411	<Make_a_visit>	<trento>
411	<Make_a_visit>	<camaguey>
411	<Make_a_visit>	<panama>
411	<Make_a_visit>	<lisbon>
627	<nationality>	<chile>
627	<nationality>	<peru>
28	<nationality>	<chile>
28	<nationality>	<peru>
549	<nationality>	<chile>
549	<nationality>	<peru>
173	<nationality>	<chile>
173	<nationality>	<peru>
627	<profession>	<politician>
627	<profession>	<writer>
28	<profession>	<politician>
28	<profession>	<writer>
549	<profession>	<politician>
549	<profession>	<writer>
173	<profession>	<politician>
173	<profession>	<writer>
627	<religion>	<roman_catholic_church>
28	<religion>	<roman_catholic_church>
549	<religion>	<roman_catholic_church>
173	<religion>	<roman_catholic_church>
627	<place_of_death>	<bogota>
627	<place_of_death>	<santiago_chile>
627	<place_of_death>	<suva>
28	<place_of_death>	<bogota>
28	<place_of_death>	<santiago_chile>
28	<place_of_death>	<suva>
549	<place_of_death>	<bogota>
549	<place_of_death>	<santiago_chile>
549	<place_of_death>	<suva>
173	<place_of_death>	<bogota>
173	<place_of_death>	<santiago_chile>
173	<place_of_death>	<suva>
627	<gender>	<male>
28	<gender>	<male>
549	<gender>	<male>
173	<gender>	<male>
627	<spouse>	<lala_mara>
28	<spouse>	<lala_mara>
549	<spouse>	<lala_mara>
173	<spouse>	<lala_mara>
627	<institution>	<university_of_otago>
28	<institution>	<university_of_otago>
549	<institution>	<university_of_otago>
173	<institution>	<university_of_otago>
627	<Make_a_visit>	<osijek>
627	<Make_a_visit>	<buenos_aires>
627	<Make_a_visit>	<waterbury>
627	<Make_a_visit>	<lennoxville_quebec>
28	<Make_a_visit>	<osijek>
28	<Make_a_visit>	<buenos_aires>
28	<Make_a_visit>	<waterbury>
28	<Make_a_visit>	<lennoxville_quebec>
549	<Make_a_visit>	<osijek>
549	<Make_a_visit>	<buenos_aires>
549	<Make_a_visit>	<waterbury>
549	<Make_a_visit>	<lennoxville_quebec>
173	<Make_a_visit>	<osijek>
173	<Make_a_visit>	<buenos_aires>
173	<Make_a_visit>	<waterbury>
173	<Make_a_visit>	<lennoxville_quebec>
128	<place_of_death>	<austin>
128	<place_of_death>	<oakland_california>
128	<place_of_death>	<santa_monica_california>
128	<place_of_death>	<south_pasadena>
554	<place_of_death>	<austin>
554	<place_of_death>	<oakland_california>
554	<place_of_death>	<santa_monica_california>
554	<place_of_death>	<south_pasadena>
780	<place_of_death>	<austin>
780	<place_of_death>	<oakland_california>
780	<place_of_death>	<santa_monica_california>
780	<place_of_death>	<south_pasadena>
821	<place_of_death>	<austin>
821	<place_of_death>	<oakland_california>
821	<place_of_death>	<santa_monica_california>
821	<place_of_death>	<south_pasadena>
501	<place_of_death>	<austin>
501	<place_of_death>	<oakland_california>
501	<place_of_death>	<santa_monica_california>
501	<place_of_death>	<south_pasadena>
186	<place_of_death>	<austin>
186	<place_of_death>	<oakland_california>
186	<place_of_death>	<santa_monica_california>
186	<place_of_death>	<south_pasadena>
128	<profession>	<novelist>
128	<profession>	<writer>
554	<profession>	<novelist>
554	<profession>	<writer>
780	<profession>	<novelist>
780	<profession>	<writer>
821	<profession>	<novelist>
821	<profession>	<writer>
501	<profession>	<novelist>
501	<profession>	<writer>
186	<profession>	<novelist>
186	<profession>	<writer>
128	<gender>	<male>
554	<gender>	<male>
780	<gender>	<male>
821	<gender>	<male>
501	<gender>	<male>
186	<gender>	<male>
128	<cause_of_death>	<cancer>
128	<cause_of_death>	<pancreatic_cancer>
554	<cause_of_death>	<cancer>
554	<cause_of_death>	<pancreatic_cancer>
780	<cause_of_death>	<cancer>
780	<cause_of_death>	<pancreatic_cancer>
821	<cause_of_death>	<cancer>
821	<cause_of_death>	<pancreatic_cancer>
501	<cause_of_death>	<cancer>
501	<cause_of_death>	<pancreatic_cancer>
186	<cause_of_death>	<cancer>
186	<cause_of_death>	<pancreatic_cancer>
128	<Make_a_visit>	<brooklyn>
128	<Make_a_visit>	<haapsalu>
128	<Make_a_visit>	<santa_barbara>
